index,Year,Period,Week Ending,State,State ANSI,Watershed,Data Item,Value,CV (%)
2485,2007,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"130,000",
2486,2007,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"15,000",
2487,2007,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"14,000",
2488,2007,MARKETING YEAR,,MONTANA,30,,INVENTORY,"135,000",
2489,2007,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"45,000",
2490,2007,MARKETING YEAR,,NEVADA,32,,INVENTORY,"10,000",
2491,2007,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"9,000",
2492,2007,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"6,000",
2493,2007,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"53,000",
2494,2007,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"12,000",
2495,2007,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"420,000",
2496,2007,MARKETING YEAR,,OHIO,39,,INVENTORY,"14,000",
2497,2007,MARKETING YEAR,,OREGON,41,,INVENTORY,"46,000",
2498,2007,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"25,000",
2499,2007,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"255,000",
2500,2007,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"7,000",
2501,2007,MARKETING YEAR,,TEXAS,48,,INVENTORY,"105,000",
2502,2007,MARKETING YEAR,,UTAH,49,,INVENTORY,"28,000",
2503,2007,MARKETING YEAR,,VERMONT,50,,INVENTORY,"5,000",
2504,2007,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"6,000",
2505,2007,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"46,000",
2506,2007,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"6,000",
2507,2007,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"60,000",
2508,2007,MARKETING YEAR,,WYOMING,56,,INVENTORY,"43,000",
2509,2006,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"11,000",
2510,2006,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"30,000",
2511,2006,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"32,000",
2512,2006,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"380,000",
2513,2006,MARKETING YEAR,,COLORADO,8,,INVENTORY,"36,000",
2514,2006,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"170,000",
2515,2006,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"63,000",
2516,2006,MARKETING YEAR,,HAWAII,15,,INVENTORY,"10,000",
2517,2006,MARKETING YEAR,,IDAHO,16,,INVENTORY,"95,000",
2518,2006,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"10,000",
2519,2006,MARKETING YEAR,,INDIANA,18,,INVENTORY,"7,000",
2520,2006,MARKETING YEAR,,IOWA,19,,INVENTORY,"26,000",
2521,2006,MARKETING YEAR,,KANSAS,20,,INVENTORY,"14,000",
2522,2006,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"5,000",
2523,2006,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"30,000",
2524,2006,MARKETING YEAR,,MAINE,23,,INVENTORY,"11,000",
2525,2006,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"72,000",
2526,2006,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"125,000",
2527,2006,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"14,000",
2528,2006,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"15,000",
2529,2006,MARKETING YEAR,,MONTANA,30,,INVENTORY,"132,000",
2530,2006,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"47,000",
2531,2006,MARKETING YEAR,,NEVADA,32,,INVENTORY,"9,000",
2532,2006,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"9,000",
2533,2006,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"7,000",
2534,2006,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"58,000",
2535,2006,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"10,000",
2536,2006,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"350,000",
2537,2006,MARKETING YEAR,,OHIO,39,,INVENTORY,"14,000",
2538,2006,MARKETING YEAR,,OREGON,41,,INVENTORY,"46,000",
2539,2006,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"28,000",
2540,2006,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"225,000",
2541,2006,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"7,000",
2542,2006,MARKETING YEAR,,TEXAS,48,,INVENTORY,"82,000",
2543,2006,MARKETING YEAR,,UTAH,49,,INVENTORY,"26,000",
2544,2006,MARKETING YEAR,,VERMONT,50,,INVENTORY,"6,000",
2545,2006,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"8,000",
2546,2006,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"49,000",
2547,2006,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"6,000",
2548,2006,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"64,000",
2549,2006,MARKETING YEAR,,WYOMING,56,,INVENTORY,"39,000",
2550,2005,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"13,000",
2551,2005,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"36,000",
2552,2005,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"36,000",
2553,2005,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"400,000",
2554,2005,MARKETING YEAR,,COLORADO,8,,INVENTORY,"28,000",
2555,2005,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"160,000",
2556,2005,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"59,000",
2557,2005,MARKETING YEAR,,HAWAII,15,,INVENTORY,"9,000",
2558,2005,MARKETING YEAR,,IDAHO,16,,INVENTORY,"95,000",
2559,2005,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"8,000",
2560,2005,MARKETING YEAR,,INDIANA,18,,INVENTORY,"8,000",
2561,2005,MARKETING YEAR,,IOWA,19,,INVENTORY,"28,000",
2562,2005,MARKETING YEAR,,KANSAS,20,,INVENTORY,"16,000",
2563,2005,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"5,000",
2564,2005,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"35,000",
2565,2005,MARKETING YEAR,,MAINE,23,,INVENTORY,"8,000",
2566,2005,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"65,000",
2567,2005,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"120,000",
2568,2005,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"16,000",
2569,2005,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"15,000",
2570,2005,MARKETING YEAR,,MONTANA,30,,INVENTORY,"130,000",
2571,2005,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"40,000",
2572,2005,MARKETING YEAR,,NEVADA,32,,INVENTORY,"12,000",
2573,2005,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"12,000",
2574,2005,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"7,000",
2575,2005,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"59,000",
2576,2005,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"10,000",
2577,2005,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"370,000",
2578,2005,MARKETING YEAR,,OHIO,39,,INVENTORY,"15,000",
2579,2005,MARKETING YEAR,,OREGON,41,,INVENTORY,"39,000",
2580,2005,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"28,000",
2581,2005,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"220,000",
2582,2005,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"7,000",
2583,2005,MARKETING YEAR,,TEXAS,48,,INVENTORY,"84,000",
2584,2005,MARKETING YEAR,,UTAH,49,,INVENTORY,"24,000",
2585,2005,MARKETING YEAR,,VERMONT,50,,INVENTORY,"6,000",
2586,2005,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"8,000",
2587,2005,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"51,000",
2588,2005,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"8,000",
2589,2005,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"64,000",
2590,2005,MARKETING YEAR,,WYOMING,56,,INVENTORY,"40,000",
2591,2004,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"12,000",
2592,2004,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"32,000",
2593,2004,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"40,000",
2594,2004,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"390,000",
2595,2004,MARKETING YEAR,,COLORADO,8,,INVENTORY,"23,000",
2596,2004,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"205,000",
2597,2004,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"63,000",
2598,2004,MARKETING YEAR,,HAWAII,15,,INVENTORY,"8,000",
2599,2004,MARKETING YEAR,,IDAHO,16,,INVENTORY,"100,000",
2600,2004,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"7,000",
2601,2004,MARKETING YEAR,,INDIANA,18,,INVENTORY,"7,000",
2602,2004,MARKETING YEAR,,IOWA,19,,INVENTORY,"35,000",
2603,2004,MARKETING YEAR,,KANSAS,20,,INVENTORY,"14,000",
2604,2004,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"5,000",
2605,2004,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"35,000",
2606,2004,MARKETING YEAR,,MAINE,23,,INVENTORY,"7,000",
2607,2004,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"65,000",
2608,2004,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"135,000",
2609,2004,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"18,000",
2610,2004,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"16,000",
2611,2004,MARKETING YEAR,,MONTANA,30,,INVENTORY,"140,000",
2612,2004,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"51,000",
2613,2004,MARKETING YEAR,,NEVADA,32,,INVENTORY,"14,000",
2614,2004,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"12,000",
2615,2004,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"8,000",
2616,2004,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"64,000",
2617,2004,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"9,000",
2618,2004,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"390,000",
2619,2004,MARKETING YEAR,,OHIO,39,,INVENTORY,"16,000",
2620,2004,MARKETING YEAR,,OREGON,41,,INVENTORY,"42,000",
2621,2004,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"30,000",
2622,2004,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"215,000",
2623,2004,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"6,000",
2624,2004,MARKETING YEAR,,TEXAS,48,,INVENTORY,"116,000",
2625,2004,MARKETING YEAR,,UTAH,49,,INVENTORY,"24,000",
2626,2004,MARKETING YEAR,,VERMONT,50,,INVENTORY,"6,000",
2627,2004,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"7,000",
2628,2004,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"56,000",
2629,2004,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"9,000",
2630,2004,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"68,000",
2631,2004,MARKETING YEAR,,WYOMING,56,,INVENTORY,"39,000",
2632,2003,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"13,000",
2633,2003,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"35,000",
2634,2003,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"40,000",
2635,2003,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"480,000",
2636,2003,MARKETING YEAR,,COLORADO,8,,INVENTORY,"24,000",
2637,2003,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"210,000",
2638,2003,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"52,000",
2639,2003,MARKETING YEAR,,HAWAII,15,,INVENTORY,"7,000",
2640,2003,MARKETING YEAR,,IDAHO,16,,INVENTORY,"100,000",
2641,2003,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"7,000",
2642,2003,MARKETING YEAR,,INDIANA,18,,INVENTORY,"5,000",
2643,2003,MARKETING YEAR,,IOWA,19,,INVENTORY,"32,000",
2644,2003,MARKETING YEAR,,KANSAS,20,,INVENTORY,"16,000",
2645,2003,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"5,000",
2646,2003,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"34,000",
2647,2003,MARKETING YEAR,,MAINE,23,,INVENTORY,"8,000",
2648,2003,MARKETING YEAR,,MARYLAND,24,,INVENTORY,"2,000",
2649,2003,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"65,000",
2650,2003,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"120,000",
2651,2003,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"21,000",
2652,2003,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"17,000",
2653,2003,MARKETING YEAR,,MONTANA,30,,INVENTORY,"145,000",
2654,2003,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"45,000",
2655,2003,MARKETING YEAR,,NEVADA,32,,INVENTORY,"6,000",
2656,2003,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"10,000",
2657,2003,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"6,000",
2658,2003,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"67,000",
2659,2003,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"10,000",
2660,2003,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"340,000",
2661,2003,MARKETING YEAR,,OHIO,39,,INVENTORY,"15,000",
2662,2003,MARKETING YEAR,,OKLAHOMA,40,,INVENTORY,"3,000",
2663,2003,MARKETING YEAR,,OREGON,41,,INVENTORY,"42,000",
2664,2003,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"27,000",
2665,2003,MARKETING YEAR,,SOUTH CAROLINA,45,,INVENTORY,"4,000",
2666,2003,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"215,000",
2667,2003,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"6,000",
2668,2003,MARKETING YEAR,,TEXAS,48,,INVENTORY,"140,000",
2669,2003,MARKETING YEAR,,UTAH,49,,INVENTORY,"25,000",
2670,2003,MARKETING YEAR,,VERMONT,50,,INVENTORY,"7,000",
2671,2003,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"6,000",
2672,2003,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"58,000",
2673,2003,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"8,000",
2674,2003,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"74,000",
2675,2003,MARKETING YEAR,,WYOMING,56,,INVENTORY,"39,000",
2676,2002,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"12,000",
2677,2002,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"38,000",
2678,2002,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"45,000",
2679,2002,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"470,000",
2680,2002,MARKETING YEAR,,COLORADO,8,,INVENTORY,"24,000",
2681,2002,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"220,000",
2682,2002,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"50,000",
2683,2002,MARKETING YEAR,,HAWAII,15,,INVENTORY,"7,000",
2684,2002,MARKETING YEAR,,IDAHO,16,,INVENTORY,"100,000",
2685,2002,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"9,000",
2686,2002,MARKETING YEAR,,INDIANA,18,,INVENTORY,"8,000",
2687,2002,MARKETING YEAR,,IOWA,19,,INVENTORY,"33,000",
2688,2002,MARKETING YEAR,,KANSAS,20,,INVENTORY,"17,000",
2689,2002,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"5,000",
2690,2002,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"35,000",
2691,2002,MARKETING YEAR,,MAINE,23,,INVENTORY,"11,000",
2692,2002,MARKETING YEAR,,MARYLAND,24,,INVENTORY,"3,000",
2693,2002,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"72,000",
2694,2002,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"117,000",
2695,2002,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"18,000",
2696,2002,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"18,000",
2697,2002,MARKETING YEAR,,MONTANA,30,,INVENTORY,"134,000",
2698,2002,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"43,000",
2699,2002,MARKETING YEAR,,NEVADA,32,,INVENTORY,"9,000",
2700,2002,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"11,000",
2701,2002,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"11,000",
2702,2002,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"60,000",
2703,2002,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"16,000",
2704,2002,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"320,000",
2705,2002,MARKETING YEAR,,OHIO,39,,INVENTORY,"18,000",
2706,2002,MARKETING YEAR,,OKLAHOMA,40,,INVENTORY,"3,000",
2707,2002,MARKETING YEAR,,OREGON,41,,INVENTORY,"43,000",
2708,2002,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"29,000",
2709,2002,MARKETING YEAR,,SOUTH CAROLINA,45,,INVENTORY,"5,000",
2710,2002,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"225,000",
2711,2002,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"8,000",
2712,2002,MARKETING YEAR,,TEXAS,48,,INVENTORY,"114,000",
2713,2002,MARKETING YEAR,,UTAH,49,,INVENTORY,"22,000",
2714,2002,MARKETING YEAR,,VERMONT,50,,INVENTORY,"7,000",
2715,2002,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"8,000",
2716,2002,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"50,000",
2717,2002,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"9,000",
2718,2002,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"70,000",
2719,2002,MARKETING YEAR,,WYOMING,56,,INVENTORY,"38,000",
2720,2001,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"14,000",
2721,2001,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"43,000",
2722,2001,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"50,000",
2723,2001,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"460,000",
2724,2001,MARKETING YEAR,,COLORADO,8,,INVENTORY,"26,000",
2725,2001,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"220,000",
2726,2001,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"55,000",
2727,2001,MARKETING YEAR,,HAWAII,15,,INVENTORY,"8,000",
2728,2001,MARKETING YEAR,,IDAHO,16,,INVENTORY,"100,000",
2729,2001,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"6,000",
2730,2001,MARKETING YEAR,,INDIANA,18,,INVENTORY,"7,000",
2731,2001,MARKETING YEAR,,IOWA,19,,INVENTORY,"33,000",
2732,2001,MARKETING YEAR,,KANSAS,20,,INVENTORY,"13,000",
2733,2001,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"4,000",
2734,2001,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"45,000",
2735,2001,MARKETING YEAR,,MAINE,23,,INVENTORY,"11,000",
2736,2001,MARKETING YEAR,,MARYLAND,24,,INVENTORY,"4,000",
2737,2001,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"76,000",
2738,2001,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"135,000",
2739,2001,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"17,000",
2740,2001,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"22,000",
2741,2001,MARKETING YEAR,,MONTANA,30,,INVENTORY,"136,000",
2742,2001,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"43,000",
2743,2001,MARKETING YEAR,,NEVADA,32,,INVENTORY,"9,000",
2744,2001,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"11,000",
2745,2001,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"10,000",
2746,2001,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"53,000",
2747,2001,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"13,000",
2748,2001,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"280,000",
2749,2001,MARKETING YEAR,,OHIO,39,,INVENTORY,"18,000",
2750,2001,MARKETING YEAR,,OKLAHOMA,40,,INVENTORY,"4,000",
2751,2001,MARKETING YEAR,,OREGON,41,,INVENTORY,"44,000",
2752,2001,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"26,000",
2753,2001,MARKETING YEAR,,SOUTH CAROLINA,45,,INVENTORY,"7,000",
2754,2001,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"235,000",
2755,2001,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"8,000",
2756,2001,MARKETING YEAR,,TEXAS,48,,INVENTORY,"97,000",
2757,2001,MARKETING YEAR,,UTAH,49,,INVENTORY,"23,000",
2758,2001,MARKETING YEAR,,VERMONT,50,,INVENTORY,"7,000",
2759,2001,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"9,000",
2760,2001,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"48,000",
2761,2001,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"7,000",
2762,2001,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"67,000",
2763,2001,MARKETING YEAR,,WYOMING,56,,INVENTORY,"38,000",
2764,2000,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"16,000",
2765,2000,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"40,000",
2766,2000,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"52,000",
2767,2000,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"440,000",
2768,2000,MARKETING YEAR,,COLORADO,8,,INVENTORY,"29,000",
2769,2000,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"232,000",
2770,2000,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"55,000",
2771,2000,MARKETING YEAR,,HAWAII,15,,INVENTORY,"7,000",
2772,2000,MARKETING YEAR,,IDAHO,16,,INVENTORY,"100,000",
2773,2000,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"8,000",
2774,2000,MARKETING YEAR,,INDIANA,18,,INVENTORY,"8,000",
2775,2000,MARKETING YEAR,,IOWA,19,,INVENTORY,"30,000",
2776,2000,MARKETING YEAR,,KANSAS,20,,INVENTORY,"15,000",
2777,2000,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"4,000",
2778,2000,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"43,000",
2779,2000,MARKETING YEAR,,MAINE,23,,INVENTORY,"11,000",
2780,2000,MARKETING YEAR,,MARYLAND,24,,INVENTORY,"6,000",
2781,2000,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"72,000",
2782,2000,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"150,000",
2783,2000,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"17,000",
2784,2000,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"23,000",
2785,2000,MARKETING YEAR,,MONTANA,30,,INVENTORY,"124,000",
2786,2000,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"50,000",
2787,2000,MARKETING YEAR,,NEVADA,32,,INVENTORY,"10,000",
2788,2000,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"11,000",
2789,2000,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"15,000",
2790,2000,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"58,000",
2791,2000,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"11,000",
2792,2000,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"300,000",
2793,2000,MARKETING YEAR,,OHIO,39,,INVENTORY,"18,000",
2794,2000,MARKETING YEAR,,OKLAHOMA,40,,INVENTORY,"7,000",
2795,2000,MARKETING YEAR,,OREGON,41,,INVENTORY,"48,000",
2796,2000,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"25,000",
2797,2000,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"235,000",
2798,2000,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"9,000",
2799,2000,MARKETING YEAR,,TEXAS,48,,INVENTORY,"105,000",
2800,2000,MARKETING YEAR,,UTAH,49,,INVENTORY,"24,000",
2801,2000,MARKETING YEAR,,VERMONT,50,,INVENTORY,"7,000",
2802,2000,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"7,000",
2803,2000,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"52,000",
2804,2000,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"7,000",
2805,2000,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"84,000",
2806,2000,MARKETING YEAR,,WYOMING,56,,INVENTORY,"39,000",
2807,1999,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"17,000",
2808,1999,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"52,000",
2809,1999,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"52,000",
2810,1999,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"465,000",
2811,1999,MARKETING YEAR,,COLORADO,8,,INVENTORY,"27,000",
2812,1999,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"228,000",
2813,1999,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"65,000",
2814,1999,MARKETING YEAR,,HAWAII,15,,INVENTORY,"8,000",
2815,1999,MARKETING YEAR,,IDAHO,16,,INVENTORY,"120,000",
2816,1999,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"9,000",
2817,1999,MARKETING YEAR,,INDIANA,18,,INVENTORY,"10,000",
2818,1999,MARKETING YEAR,,IOWA,19,,INVENTORY,"40,000",
2819,1999,MARKETING YEAR,,KANSAS,20,,INVENTORY,"13,000",
2820,1999,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"3,000",
2821,1999,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"48,000",
2822,1999,MARKETING YEAR,,MAINE,23,,INVENTORY,"14,000",
2823,1999,MARKETING YEAR,,MARYLAND,24,,INVENTORY,"6,000",
2824,1999,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"73,000",
2825,1999,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"145,000",
2826,1999,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"18,000",
2827,1999,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"24,000",
2828,1999,MARKETING YEAR,,MONTANA,30,,INVENTORY,"122,000",
